app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-26,0,0.0,0.0,10.6765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-26,0,0.0,0.0,5.9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-27,12,2.0,22.0,25.7726,0.1173,0.1606,0.1713,0.2047,0.2047,0.2154,0.2186,0.2186,0.2627,0.2727,0.2727,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-27,0,0.0,0.0,2.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-27,0,0.0,0.0,1.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-27,0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-27,0,0.0,0.0,16.2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-27,0,0.0,0.0,0.8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-07-27,0,0.0,0.0,0.7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-27,0,0.0,0.0,8.0691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-28,9,2.0,16.0,26.2854,0.3354,0.4264,0.4528,0.4938,0.4938,0.5296,0.5704,0.626,0.771,1.1159,1.4777,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-28,0,0.0,0.0,2.4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-28,0,0.0,0.0,1.8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-28,0,0.0,0.0,0.4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-28,0,0.0,0.0,16.6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-07-28,0,0.0,0.0,0.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-28,0,0.0,0.0,6.6163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-29,10,2.0,14.0,40.8501,0.3467,0.368,0.4089,0.4426,0.4929,0.5153,0.5223,0.5223,0.5408,0.588,0.6001,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-29,0,0.0,0.0,4.4502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-29,0,0.0,0.0,1.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-29,0,0.0,0.0,0.3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-29,0,0.0,0.0,11.6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-29,0,0.0,0.0,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-07-29,0,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-29,0,0.0,0.0,6.6327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-30,8,2.0,14.0,39.101,0.0912,0.1009,0.1694,0.1893,0.1893,0.1938,0.2082,0.2082,0.3284,0.3284,0.3297,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-30,0,0.0,0.0,2.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-30,0,0.0,0.0,1.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-30,0,0.0,0.0,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-30,0,0.0,0.0,10.6816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-07-30,0,0.0,0.0,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-30,0,0.0,0.0,4.6431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-31,5,2.0,10.0,28.6618,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.231,0.2751,0.3889,0.5567,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-31,0,0.0,0.0,1.8217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-31,0,0.0,0.0,0.9205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-31,0,0.0,0.0,0.2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-31,0,0.0,0.0,6.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-31,0,0.0,0.0,0.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-07-31,0,0.0,0.0,0.1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-07-31,0,0.0,0.0,3.2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-01,10,2.0,20.0,24.8512,0.1359,0.1561,0.1846,0.2789,0.3178,0.338,0.3591,0.3989,0.7139,0.7543,1.0655,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-01,0,0.0,0.0,2.5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-01,0,0.0,0.0,0.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-01,0,0.0,0.0,0.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-01,0,0.0,0.0,7.4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-01,0,0.0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-01,0,0.0,0.0,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-01,0,0.0,0.0,2.6699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-02,11,2.0,18.0,25.6681,0.193,0.2411,0.3176,0.3907,0.4401,0.4785,0.4921,0.4953,0.5997,0.6327,0.6356,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-02,0,0.0,0.0,2.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-02,0,0.0,0.0,2.9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-02,0,0.0,0.0,0.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-02,0,0.0,0.0,6.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-02,0,0.0,0.0,0.5686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-02,0,0.0,0.0,0.3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-02,0,0.0,0.0,3.7716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-03,9,2.0,16.0,16.6469,0.3529,0.8019,1.0114,1.0147,1.0155,1.0705,1.0705,1.2101,1.3101,1.3101,1.3101,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-03,0,0.0,0.0,1.9523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-03,0,0.0,0.0,1.3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-03,0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-03,0,0.0,0.0,5.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-03,0,0.0,0.0,0.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-08-03,0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-03,0,0.0,0.0,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-03,0,0.0,0.0,3.5609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-04,14,2.0,26.0,23.0061,0.1563,0.1967,0.2073,0.2137,0.2177,0.2219,0.2219,0.2455,0.2501,0.3032,0.647,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-04,0,0.0,0.0,2.7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-04,0,0.0,0.0,1.5365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-04,0,0.0,0.0,0.2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-04,0,0.0,0.0,7.8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-04,0,0.0,0.0,0.1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-04,0,0.0,0.0,0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-04,0,0.0,0.0,3.5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-05,5,2.0,10.0,29.9028,0.1629,0.1808,0.2174,0.2259,0.2259,0.2259,0.2271,0.2271,0.2783,0.2783,0.2941,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-05,0,0.0,0.0,1.7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-05,0,0.0,0.0,1.4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-05,0,0.0,0.0,0.9455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-05,0,0.0,0.0,10.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-05,0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-05,0,0.0,0.0,5.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-06,44,2.0,84.0,20.8123,0.126,0.1551,0.1868,0.2274,0.2764,0.299,0.3245,0.3465,0.4295,0.4888,0.5075,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-06,0,0.0,0.0,2.6826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-06,0,0.0,0.0,1.2981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-06,0,0.0,0.0,0.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-06,0,0.0,0.0,10.4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-06,0,0.0,0.0,0.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-06,0,0.0,0.0,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-06,0,0.0,0.0,3.9848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-07,10,2.0,20.0,19.9701,0.1256,0.1326,0.1326,0.1678,0.1864,0.2126,0.2137,0.2137,0.2375,0.2638,0.2638,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-07,0,0.0,0.0,1.8968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-07,0,0.0,0.0,0.7582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-07,0,0.0,0.0,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-07,0,0.0,0.0,10.8103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-07,0,0.0,0.0,0.2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-07,0,0.0,0.0,0.5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-07,0,0.0,0.0,5.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-08,5,2.0,8.0,13.0657,0.0977,0.1603,0.1603,0.1603,0.1757,0.2108,0.2108,0.2108,0.2178,0.2275,0.2514,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-08,0,0.0,0.0,3.2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-08,0,0.0,0.0,2.2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-08-08,0,0.0,0.0,0.3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-08-08,0,0.0,0.0,8.7141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-08-08,0,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-08-08,0,0.0,0.0,3.6451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-08-09,13,2.0,20.0,15.9274,0.2205,0.3167,0.3782,0.475,0.5305,0.5547,0.5857,0.6204,0.7702,0.9692,0.9713,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-08-09,0,0.0,0.0,3.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-08-09,0,0.0,0.0,0.4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
